Country,Sex,Age,Year,Sexi,mx,mx_se
SVK,f,55,2021,2,0.004609884,0.000139309
SVK,f,60,2021,2,0.007538113,0.000171958
SVK,f,65,2021,2,0.011101816,0.000393947
SVK,f,70,2021,2,0.018012039,0.000821115
SVK,f,75,2021,2,0.032813284,0.001563625
SVK,f,80,2021,2,0.067088917,0.002374243
SVK,f,85,2021,2,0.123444126,0.003382097
SVK,f,90,2021,2,0.204065361,0.006494605
SVK,f,95,2021,2,0.303204445,0.010808522
SVK,f,100,2021,2,0.775166617,0.030267763
SVK,b,0,2021,3,0.004620802,0.000194465
SVK,b,1,2021,3,0.000221848,1.45E-05
SVK,b,5,2021,3,9.44E-05,9.26E-06
SVK,b,10,2021,3,0.000127699,5.28E-06
SVK,b,15,2021,3,0.000335383,9.62E-06
SVK,b,20,2021,3,0.000473861,1.74E-05
SVK,b,25,2021,3,0.000533443,1.86E-05
SVK,b,30,2021,3,0.000690843,2.54E-05
SVK,b,35,2021,3,0.001008027,5.59E-05
SVK,b,40,2021,3,0.001580213,0.000109797
SVK,b,45,2021,3,0.002746251,0.000192408
SVK,b,50,2021,3,0.004952999,0.000269444
SVK,b,55,2021,3,0.007868271,0.000359639
SVK,b,60,2021,3,0.012711133,0.000446726
SVK,b,65,2021,3,0.017789306,0.000761938
SVK,b,70,2021,3,0.026295602,0.001347177
SVK,b,75,2021,3,0.042367196,0.002247661
SVK,b,80,2021,3,0.075843817,0.003281965
SVK,b,85,2021,3,0.130553083,0.004726561
SVK,b,90,2021,3,0.209892196,0.008691058
SVK,b,95,2021,3,0.319054542,0.012540806
SVK,b,100,2021,3,0.787288307,0.040426288
SVN,m,0,2021,1,0.001642393,0.000124665
SVN,m,1,2021,1,7.23E-05,1.07E-05
SVN,m,5,2021,1,6.52E-05,6.79E-07
SVN,m,10,2021,1,9.05E-05,4.05E-06
SVN,m,15,2021,1,0.000285473,2.32E-05
SVN,m,20,2021,1,0.000445715,4.54E-05
SVN,m,25,2021,1,0.000501149,4.09E-05
SVN,m,30,2021,1,0.000668378,3.36E-05
SVN,m,35,2021,1,0.000886184,4.71E-05
SVN,m,40,2021,1,0.001156051,0.000109477
SVN,m,45,2021,1,0.001988046,0.00017748
SVN,m,50,2021,1,0.004066017,0.000248802
SVN,m,55,2021,1,0.007163139,0.000330107
SVN,m,60,2021,1,0.011625669,0.000413421
SVN,m,65,2021,1,0.017071224,0.000605927
SVN,m,70,2021,1,0.025846193,0.001098404
SVN,m,75,2021,1,0.040516215,0.001916175
SVN,m,80,2021,1,0.075017623,0.002345037
SVN,m,85,2021,1,0.136879607,0.001916627
SVN,m,90,2021,1,0.217527661,0.005602331
SVN,m,95,2021,1,0.335368061,0.006289885
SVN,m,100,2021,1,0.767537685,0.028586122
SVN,f,0,2021,2,0.001302697,0.000162502
SVN,f,1,2021,2,8.98E-05,7.01E-06
SVN,f,5,2021,2,7.03E-05,5.25E-06
SVN,f,10,2021,2,2.26E-05,6.20E-06
SVN,f,15,2021,2,0.000148701,4.67E-06
SVN,f,20,2021,2,0.000111434,1.65E-05
SVN,f,25,2021,2,0.000149316,8.39E-06
SVN,f,30,2021,2,0.000231938,1.52E-05
SVN,f,35,2021,2,0.000429996,1.44E-05
SVN,f,40,2021,2,0.00055013,4.82E-05
SVN,f,45,2021,2,0.001038474,8.11E-05
SVN,f,50,2021,2,0.001937546,0.000115461
SVN,f,55,2021,2,0.003150919,0.000163528
SVN,f,60,2021,2,0.005482639,0.00012629
SVN,f,65,2021,2,0.008044616,0.000230089
SVN,f,70,2021,2,0.012317494,0.000601546
SVN,f,75,2021,2,0.022227435,0.001270483
SVN,f,80,2021,2,0.045972143,0.002234319
SVN,f,85,2021,2,0.098247952,0.002710875
SVN,f,90,2021,2,0.177494533,0.005264593
SVN,f,95,2021,2,0.328815193,0.001862359
SVN,f,100,2021,2,0.61186255,0.0213166
SVN,b,0,2021,3,0.001479417,0.000204813
SVN,b,1,2021,3,8.08E-05,1.28E-05
SVN,b,5,2021,3,6.77E-05,5.29E-06
SVN,b,10,2021,3,5.75E-05,7.41E-06
SVN,b,15,2021,3,0.000219151,2.36E-05
SVN,b,20,2021,3,0.000288517,4.83E-05
SVN,b,25,2021,3,0.000337706,4.17E-05
SVN,b,30,2021,3,0.000464483,3.68E-05
SVN,b,35,2021,3,0.000672509,4.92E-05
SVN,b,40,2021,3,0.000872334,0.000119601
SVN,b,45,2021,3,0.001536836,0.000195121
SVN,b,50,2021,3,0.003031618,0.000274288
SVN,b,55,2021,3,0.005174417,0.000368392
SVN,b,60,2021,3,0.008538084,0.00043228
SVN,b,65,2021,3,0.012455182,0.000648142
SVN,b,70,2021,3,0.018620716,0.001252337
SVN,b,75,2021,3,0.030048759,0.002299098
SVN,b,80,2021,3,0.057244151,0.00323904
SVN,b,85,2021,3,0.110651406,0.003319985
SVN,b,90,2021,3,0.187435889,0.007687785
SVN,b,95,2021,3,0.330042899,0.006559805
SVN,b,100,2021,3,0.637387773,0.035658994
TWN,m,0,2021,1,0.003927173,0.000193961
TWN,m,1,2021,1,0.00016518,1.95E-05
TWN,m,5,2021,1,0.00010249,8.36E-06
TWN,m,10,2021,1,0.000135028,7.17E-06
TWN,m,15,2021,1,0.000399363,2.20E-05
TWN,m,20,2021,1,0.000519267,3.35E-05
TWN,m,25,2021,1,0.000532419,5.87E-05
TWN,m,30,2021,1,0.000868735,8.45E-05
TWN,m,35,2021,1,0.001559434,0.000115814
TWN,m,40,2021,1,0.002728663,0.00012969
TWN,m,45,2021,1,0.004354614,0.000105149
TWN,m,50,2021,1,0.006191878,9.53E-05
TWN,m,55,2021,1,0.008345806,0.000166218
TWN,m,60,2021,1,0.011011572,0.000387465
TWN,m,65,2021,1,0.01573729,0.000667845
TWN,m,70,2021,1,0.024988764,0.001032375
TWN,m,75,2021,1,0.042433515,0.001246708
TWN,m,80,2021,1,0.073124005,0.00123334
TWN,m,85,2021,1,0.118558195,0.001526914
TWN,m,90,2021,1,0.180901866,0.002310561
TWN,m,95,2021,1,0.262241181,0.00152703
TWN,m,100,2021,1,0.463875237,0.01644488
TWN,f,0,2021,2,0.003396949,0.000133873
TWN,f,1,2021,2,0.000140469,1.36E-05
TWN,f,5,2021,2,8.73E-05,5.96E-06
TWN,f,10,2021,2,0.000105616,2.93E-06
TWN,f,15,2021,2,0.000177023,9.24E-06
TWN,f,20,2021,2,0.000218465,1.42E-05
TWN,f,25,2021,2,0.000268373,1.93E-05
TWN,f,30,2021,2,0.00043978,1.89E-05
TWN,f,35,2021,2,0.000661789,1.95E-05
TWN,f,40,2021,2,0.000991753,2.96E-05
TWN,f,45,2021,2,0.001564653,3.32E-05
TWN,f,50,2021,2,0.002315758,5.33E-05
TWN,f,55,2021,2,0.003225105,0.000107384
TWN,f,60,2021,2,0.004703969,0.000216446
TWN,f,65,2021,2,0.00735936,0.000395689
TWN,f,70,2021,2,0.013211216,0.000649298
TWN,f,75,2021,2,0.02454621,0.001000425
TWN,f,80,2021,2,0.047278429,0.001436003
TWN,f,85,2021,2,0.088455665,0.001999006
TWN,f,90,2021,2,0.15293441,0.003256629
TWN,f,95,2021,2,0.251982796,0.003214543
TWN,f,100,2021,2,0.425469729,0.002529179
TWN,b,0,2021,3,0.003670795,0.000235675
TWN,b,1,2021,3,0.000153263,2.38E-05
TWN,b,5,2021,3,9.52E-05,1.03E-05
TWN,b,10,2021,3,0.000120957,7.75E-06
TWN,b,15,2021,3,0.000293197,2.39E-05
TWN,b,20,2021,3,0.000374955,3.64E-05
TWN,b,25,2021,3,0.000405271,6.18E-05
TWN,b,30,2021,3,0.000660586,8.66E-05
TWN,b,35,2021,3,0.00110856,0.000117447
TWN,b,40,2021,3,0.001847005,0.000133023
TWN,b,45,2021,3,0.002929507,0.000110254
TWN,b,50,2021,3,0.004219958,0.000109243
TWN,b,55,2021,3,0.00572599,0.000197888
TWN,b,60,2021,3,0.007749631,0.000443822
TWN,b,65,2021,3,0.011338487,0.000776264
TWN,b,70,2021,3,0.01869094,0.001219585
TWN,b,75,2021,3,0.032512603,0.001598478
TWN,b,80,2021,3,0.058044404,0.001892943
TWN,b,85,2021,3,0.100629115,0.002515451
TWN,b,90,2021,3,0.165299632,0.003993034
TWN,b,95,2021,3,0.256446021,0.003558807
TWN,b,100,2021,3,0.441263847,0.016638233
USA,m,0,2021,1,0.006033953,0.00026256
USA,m,1,2021,1,0.000263177,1.03E-05
USA,m,5,2021,1,0.000122275,4.37E-06
USA,m,10,2021,1,0.000163123,4.55E-06
USA,m,15,2021,1,0.000634606,3.10E-05
USA,m,20,2021,1,0.001257103,2.67E-05
USA,m,25,2021,1,0.001546734,2.62E-05
USA,m,30,2021,1,0.001795913,6.62E-05
USA,m,35,2021,1,0.002086727,5.17E-05
USA,m,40,2021,1,0.002557534,3.63E-05
USA,m,45,2021,1,0.003750943,9.46E-05
USA,m,50,2021,1,0.005918429,0.000104612
USA,m,55,2021,1,0.009173554,5.27E-06
USA,m,60,2021,1,0.013015873,4.33E-05
USA,m,65,2021,1,0.017832992,0.000321745
USA,m,70,2021,1,0.026113502,0.000729549
USA,m,75,2021,1,0.040872986,0.001241679
USA,m,80,2021,1,0.066983573,0.002515529
USA,m,85,2021,1,0.116173688,0.003650484
USA,m,90,2021,1,0.200520473,0.005053691
USA,m,95,2021,1,0.327561281,0.004952795
USA,m,100,2021,1,0.48683968,0.004545568
USA,f,0,2021,2,0.004835706,0.000177225
USA,f,1,2021,2,0.000199592,7.61E-06
USA,f,5,2021,2,9.63E-05,3.15E-06
USA,f,10,2021,2,0.000115499,1.98E-06
USA,f,15,2021,2,0.000256797,1.00E-05
USA,f,20,2021,2,0.0004695,6.30E-07
USA,f,25,2021,2,0.000662933,1.76E-05
USA,f,30,2021,2,0.000911887,3.23E-05
USA,f,35,2021,2,0.001175924,2.05E-05
USA,f,40,2021,2,0.001543467,1.87E-05
USA,f,45,2021,2,0.002341854,3.78E-05
USA,f,50,2021,2,0.003724758,9.29E-06
USA,f,55,2021,2,0.005550296,2.79E-05
USA,f,60,2021,2,0.007600621,9.78E-05
USA,f,65,2021,2,0.01091607,0.000265648
USA,f,70,2021,2,0.017232355,0.000434137
USA,f,75,2021,2,0.028356394,0.000669963
USA,f,80,2021,2,0.048841294,0.001299296
USA,f,85,2021,2,0.089726954,0.001830388
USA,f,90,2021,2,0.161571658,0.002502134
USA,f,95,2021,2,0.268195068,0.003381298
USA,f,100,2021,2,0.416774028,0.003784296
USA,b,0,2021,3,0.005448272,0.000316775
USA,b,1,2021,3,0.000232098,1.28E-05
USA,b,5,2021,3,0.000109588,5.38E-06
USA,b,10,2021,3,0.000139894,4.96E-06
USA,b,15,2021,3,0.000449924,3.26E-05
USA,b,20,2021,3,0.000871053,2.67E-05
USA,b,25,2021,3,0.001111948,3.16E-05
USA,b,30,2021,3,0.001358562,7.36E-05
USA,b,35,2021,3,0.001635817,5.57E-05
USA,b,40,2021,3,0.002052412,4.09E-05
USA,b,45,2021,3,0.003045427,0.000101848
USA,b,50,2021,3,0.004819517,0.000105024
USA,b,55,2021,3,0.00733544,2.84E-05
USA,b,60,2021,3,0.01023416,0.000106968
USA,b,65,2021,3,0.014207038,0.000417239
USA,b,70,2021,3,0.021375914,0.000848951
USA,b,75,2021,3,0.034020848,0.001410892
USA,b,80,2021,3,0.056633582,0.002831264
USA,b,85,2021,3,0.10007564,0.004083669
USA,b,90,2021,3,0.175203835,0.00563919
USA,b,95,2021,3,0.284414926,0.005996945
USA,b,100,2021,3,0.429972494,0.00591465
ISL,m,0,2021,1,0.002239957,0.00051815
ISL,m,1,2021,1,9.39E-05,5.58E-05
ISL,m,5,2021,1,9.26E-06,3.90E-05
ISL,m,10,2021,1,9.93E-05,5.43E-05
ISL,m,15,2021,1,0.000395037,9.76E-05
ISL,m,20,2021,1,0.000267032,0.000115378
ISL,m,25,2021,1,0.000646504,0.000108777
ISL,m,30,2021,1,0.001153803,0.000169176
ISL,m,35,2021,1,0.001197097,0.00012326
ISL,m,40,2021,1,0.001390345,0.000130825
ISL,m,45,2021,1,0.001321535,0.000118359
ISL,m,50,2021,1,0.00244428,0.000309381
ISL,m,55,2021,1,0.004889732,0.000283856
ISL,m,60,2021,1,0.005607727,0.000603121
ISL,m,65,2021,1,0.010774536,0.000571343
ISL,m,70,2021,1,0.016359379,0.00144369
ISL,m,75,2021,1,0.030815614,0.001970485
ISL,m,80,2021,1,0.063263097,0.002766225
ISL,m,85,2021,1,0.11663921,0.007691964
ISL,m,90,2021,1,0.216478867,0.016169784
ISL,m,95,2021,1,0.325956088,0.040431348
ISL,m,100,2021,1,0.501888694,0.144616369
ISL,f,0,2021,2,0.001545852,0.000502551
ISL,f,1,2021,2,8.51E-05,7.42E-05
ISL,f,5,2021,2,5.42E-05,3.12E-05
ISL,f,10,2021,2,2.82E-05,4.29E-05
ISL,f,15,2021,2,8.18E-05,8.53E-05
ISL,f,20,2021,2,0.000232332,7.02E-05
ISL,f,25,2021,2,0.000223355,4.99E-05
ISL,f,30,2021,2,0.000340559,7.58E-05
ISL,f,35,2021,2,0.000603953,0.000121085
ISL,f,40,2021,2,0.000749812,0.000165893
ISL,f,45,2021,2,0.001006144,0.00014634
ISL,f,50,2021,2,0.001868393,0.000153675
ISL,f,55,2021,2,0.00277563,0.000348693
ISL,f,60,2021,2,0.004695903,0.000317263
ISL,f,65,2021,2,0.006595193,0.000663871
ISL,f,70,2021,2,0.012427305,0.000928588
ISL,f,75,2021,2,0.023800886,0.00136863
ISL,f,80,2021,2,0.053010385,0.001930322
ISL,f,85,2021,2,0.091520006,0.00406745
ISL,f,90,2021,2,0.169763825,0.00925013
ISL,f,95,2021,2,0.360918021,0.019598659
ISL,f,100,2021,2,0.475821113,0.062899727
ISL,b,0,2021,3,0.001912322,0.000721829
ISL,b,1,2021,3,8.96E-05,9.28E-05
ISL,b,5,2021,3,3.13E-05,5.00E-05
ISL,b,10,2021,3,6.48E-05,6.92E-05
ISL,b,15,2021,3,0.000241557,0.00012965
ISL,b,20,2021,3,0.000250099,0.000135043
ISL,b,25,2021,3,0.0004468,0.000119675
ISL,b,30,2021,3,0.000780666,0.000185401
ISL,b,35,2021,3,0.000919763,0.000172785
ISL,b,40,2021,3,0.001084871,0.000211272
ISL,b,45,2021,3,0.001170053,0.000188213
ISL,b,50,2021,3,0.002162898,0.000345445
ISL,b,55,2021,3,0.00382852,0.000449623
ISL,b,60,2021,3,0.005156239,0.000681477
ISL,b,65,2021,3,0.008681705,0.000875875
ISL,b,70,2021,3,0.01439845,0.001716542
ISL,b,75,2021,3,0.027186475,0.002399157
ISL,b,80,2021,3,0.057792083,0.003373151
ISL,b,85,2021,3,0.10219687,0.008701176
ISL,b,90,2021,3,0.186809199,0.018628656
ISL,b,95,2021,3,0.350255178,0.044931073
ISL,b,100,2021,3,0.479559103,0.157703107
LUX,m,0,2021,1,0.005826739,0.001195394
LUX,m,1,2021,1,0.000161422,4.70E-06
LUX,m,5,2021,1,8.36E-05,6.91E-06
LUX,m,10,2021,1,6.76E-05,1.57E-05
LUX,m,15,2021,1,0.000514331,0.000117163
LUX,m,20,2021,1,0.000325784,6.01E-05
LUX,m,25,2021,1,0.000511537,4.31E-06
LUX,m,30,2021,1,0.000384542,6.88E-05
LUX,m,35,2021,1,0.000635986,9.34E-05
LUX,m,40,2021,1,0.00077943,0.000144678
LUX,m,45,2021,1,0.001662815,0.000186583
LUX,m,50,2021,1,0.003223304,0.000318449
LUX,m,55,2021,1,0.005399326,0.000372054
LUX,m,60,2021,1,0.008551027,0.000732072
LUX,m,65,2021,1,0.014352312,0.000773754
LUX,m,70,2021,1,0.021634992,0.001649456
LUX,m,75,2021,1,0.035254328,0.002567504
LUX,m,80,2021,1,0.068412081,0.002981218
LUX,m,85,2021,1,0.125929554,0.004097288
LUX,m,90,2021,1,0.208939296,0.011707442
LUX,m,95,2021,1,0.302335394,0.014708732
LUX,m,100,2021,1,0.891848447,0.242952406
LUX,f,0,2021,2,0.002394109,2.46E-05
LUX,f,1,2021,2,0.000135791,1.39E-05
LUX,f,5,2021,2,8.44E-05,1.11E-07
LUX,f,10,2021,2,6.43E-05,8.23E-06
LUX,f,15,2021,2,7.77E-05,2.68E-05
LUX,f,20,2021,2,6.14E-05,3.54E-05
LUX,f,25,2021,2,6.31E-05,4.58E-05
LUX,f,30,2021,2,0.000233903,2.60E-05
LUX,f,35,2021,2,0.000231417,6.73E-05
LUX,f,40,2021,2,0.000638354,1.64E-05
LUX,f,45,2021,2,0.001133154,0.000120259
LUX,f,50,2021,2,0.001561922,0.000289024
LUX,f,55,2021,2,0.002945298,0.000276709
LUX,f,60,2021,2,0.004729296,0.000423905
LUX,f,65,2021,2,0.008040725,0.00047604
LUX,f,70,2021,2,0.013731599,0.000416488
LUX,f,75,2021,2,0.021579532,0.001926957
LUX,f,80,2021,2,0.042768747,0.003208983
LUX,f,85,2021,2,0.08570788,0.006328212
LUX,f,90,2021,2,0.166991997,0.008948312
LUX,f,95,2021,2,0.286179488,0.004454596
LUX,f,100,2021,2,0.378605595,0.022999485
LUX,b,0,2021,3,0.004135341,0.001195647
LUX,b,1,2021,3,0.000148819,1.46E-05
LUX,b,5,2021,3,8.40E-05,6.91E-06
LUX,b,10,2021,3,6.60E-05,1.77E-05
LUX,b,15,2021,3,0.000304781,0.000120192
LUX,b,20,2021,3,0.000197441,6.97E-05
LUX,b,25,2021,3,0.00029286,4.60E-05
LUX,b,30,2021,3,0.000310645,7.35E-05
LUX,b,35,2021,3,0.000434461,0.000115116
LUX,b,40,2021,3,0.000709665,0.000145609
LUX,b,45,2021,3,0.001404386,0.000221981
LUX,b,50,2021,3,0.002421548,0.000430052
LUX,b,55,2021,3,0.004223754,0.000463673
LUX,b,60,2021,3,0.006671579,0.000845946
LUX,b,65,2021,3,0.011148796,0.000908466
LUX,b,70,2021,3,0.017569757,0.001701225
LUX,b,75,2021,3,0.02794879,0.003210178
LUX,b,80,2021,3,0.053383809,0.004380095
LUX,b,85,2021,3,0.100388231,0.007538835
LUX,b,90,2021,3,0.179536261,0.014735551
LUX,b,95,2021,3,0.289623911,0.015368481
LUX,b,100,2021,3,0.470554655,0.24403862
